Date,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT
2022-05-02,0.01351529,0.01946841,0.00120313,0.02751111,0.04490407,0.00256017,0.00949993,0.05663388,-0.00757579
2022-04-29,-0.02261621,-0.03215752,-0.0214379,-0.00517332,-0.03568503,-0.02780766,-0.03041429,-0.03460923,-0.02091189
2022-04-28,0.02979736,0.03490591,0.0319261,0.04935792,0.05351437,0.00399701,0.02147068,0.02557412,0.02545048
2022-04-27,0.02815737,-0.0018544,0.02380088,0.01370632,0.04072307,0.01031585,0.02308011,0.01394824,0.01604926
2022-04-26,0.00036463,-0.00611428,-0.0024886,0.01055872,0.0413611,0.02173165,-0.00596169,-0.00182249,-0.01932919
2022-04-25,-0.03429454,-0.02173179,-0.03500561,-0.03158669,-0.02128262,-0.0737202,-0.06466235,-0.0304847,-0.00100705
2022-04-22,-0.02207339,-0.02230302,-0.04267627,-0.02748301,-0.01788853,0.02430253,-0.03288397,-0.04455926,-0.05626331
2022-04-21,-0.01062928,-0.04717436,-0.05807363,-0.0334089,-0.02967633,-0.04873159,-0.01655035,-0.03762771,-0.06023276
2022-04-20,0.00227635,0.00406552,0.03197039,-0.0076225,0.00305825,-0.01742002,-0.04227548,0.01789133,0.01534672
2022-04-19,-0.00896155,-0.0119173,-0.00372718,0.02705162,-0.02393622,-0.00573988,-0.00795664,-0.01626319,-0.03420474
2022-04-18,0.00816424,0.01331501,0.01009543,0.05071377,0.05103101,0.0098931,0.02136004,0.0336375,0.07150781
2022-04-14,0.01168131,-0.00046612,0.00150433,-0.00349419,0.00881232,0.01584745,0.014083,-0.00470747,0.01282983
2022-04-13,0.01403654,0.01561614,0.01135516,0.01417261,0.03077467,0.02473372,0.01655833,0.00808357,0.04199836
2022-04-12,0.02065579,0.02062422,0.04079027,-0.00632375,-0.00109078,0.00482743,0.01196095,0.02084477,0.02346519
2022-04-11,-0.03503786,-0.02605292,-0.02660564,-0.0211115,-0.02273271,-0.02909123,-0.0222794,-0.06484062,0.02220019
2022-04-08,0.02082803,0.01679415,0.03817107,0.01398457,-0.00106512,0.03783976,0.05639285,0.06899287,0.0527919
2022-04-07,0.01659789,0.01379914,0.02066943,-0.03081543,0.00029037,0.00464833,0.01065256,0.02777468,-0.02661031
2022-04-06,0.01105913,0.00883694,-0.01544118,-0.00268081,0.01797274,0.00787793,-0.0048077,0.00679666,0.02964187
2022-04-05,-0.00518417,-0.00616363,-0.03486883,-0.00880757,0.00712169,-0.02658369,-0.03250614,-0.0364766,-0.00358176
2022-04-04,0.00048112,0.00091299,-0.00272215,0.00822573,-0.00524728,-0.00336377,0.00491274,-0.00552202,0.00911734
2022-04-01,0.00639674,0.00850028,0.02516845,-0.00498986,-0.00266259,0.00915669,0.01857477,0.02385834,0.0460047
2022-03-31,-0.01430571,-0.01614363,-0.01541228,-0.01208092,0.01029508,-0.02155256,-0.01701835,-0.01295763,0.00699915
2022-03-30,0.01697302,0.0070346,0.01980263,0.04646556,0.03875117,-0.00990107,0.01754661,0.01207681,0.00469347
2022-03-29,-0.00532753,-0.01227826,-0.01153324,0.01423769,0.00321161,0.02133794,0.0141016,0.0026448,-0.02583223
2022-03-28,-0.02845261,-0.01763735,-0.02922476,-0.01877989,-0.00909003,-0.04567004,-0.04146487,-0.03589462,0.01646722
2022-03-25,0.02159296,0.01793797,0.01977959,0.03309995,0.00836393,0.02409755,0.0318648,0.01648672,0.11045487
2022-03-24,0.00300282,0.00264933,-0.00195656,0.01053359,0.0095854,0.0054086,-0.01029712,-0.03555098,0.06866762
2022-03-23,0.01563953,0.010729,0.0366283,0.00599777,0.02041211,0.02894593,0.02607918,0.00334784,0.01757514
2022-03-22,-0.00438918,-0.00334621,-0.01569133,-0.01047261,-0.00713338,0.00024275,-0.0131246,-0.02189142,-0.00777114
2022-03-21,0.04389341,0.01783299,0.08190739,0.02346553,0.04148085,0.03608894,0.04184256,0.08058966,0.04682166
2022-03-18,-0.00393277,0.00800824,0.00043337,0.01548236,0.01492898,0.00555277,0.00417073,-0.03098716,0.00258446
2022-03-17,0.02629874,0.01716214,0.06630283,0.01363215,0.04770197,0.04213054,0.05409818,0.09051219,0.03690178
2022-03-16,-0.00376257,-0.00360771,-0.00277521,0.01527954,0.00625925,-0.03578292,-0.02325686,-0.02864779,0.0166316
2022-03-15,-0.05859627,-0.05195014,-0.02418553,-0.03815319,-0.07021631,-0.05669133,-0.04385188,-0.01925232,0.00861737
2022-03-14,-0.03645488,-0.02476283,-0.04366736,-0.03144122,-0.01229299,-0.0319743,-0.02846878,-0.04157724,-0.0603006
2022-03-11,-0.00516797,0.00046822,-0.03018295,-0.00543278,0.02306309,-0.01158762,-0.01433146,-0.00310131,0.00074102
2022-03-10,0.03057033,0.0269974,0.02030527,0.02316995,0.02761606,0.0195446,0.08550335,0.01089693,0.03201177
2022-03-09,-0.0585264,-0.02529826,-0.02906079,-0.06063203,-0.03827572,-0.05752384,-0.05364415,0.05175107,0.02010118
2022-03-08,0.00754721,0.05106802,-0.00991334,0.0204908,0.0748559,0.06839095,0.01424682,-0.01418463,-0.03491627
2022-03-07,0.03539882,0.0211427,0.0216045,-0.02037218,-0.02317887,0.07802574,0.05998672,-0.01380816,0.00605146
2022-03-04,0.03694479,0.01543525,0.03940553,0.01554126,0.02103856,0.01084441,0.02311899,0.16204761,0.05898996
2022-03-03,0.00631307,0.01340399,-0.00479408,-0.01565987,0.00679342,-0.01851905,0.01267368,-0.01290072,-0.00120652
2022-03-02,0.01703235,0.0290944,0.00479408,0.02571021,0.03641194,0.04083261,0.02521659,0.03321028,0.0186618
2022-03-01,0.00951844,0.03895358,0.01452171,-0.0248796,-0.0350956,-0.04083261,-0.04327305,0.06763514,0.05383975
2022-02-28,0.00742356,0.02546027,0.03060545,-0.00532766,-0.01615429,-0.00533741,0.03027782,0.12116171,0.01655811
2022-02-25,0.02655715,0.04018998,0.02078117,0.01439045,0.01221045,0.02906209,0.03312803,-0.0046356,0.02356188
2022-02-24,-0.01271565,-0.00517753,-0.01436207,-0.00597159,-0.02949858,-0.03638628,-0.00665086,0.00592709,0.01861575
2022-02-23,0.00404621,0.02351293,0.00646057,-0.00142789,0.00592371,0.00479254,0.00696867,0.00960922,0.00920817
2022-02-22,-0.01170212,-0.0076744,-0.01242252,-0.01146788,-0.01019944,-0.01655003,-0.02511118,-0.03184655,-0.03186433
2022-02-18,-0.01118335,-0.00142306,-0.00091408,-0.02289334,-0.00368325,-0.02213568,-0.02176998,-0.00755481,-0.03910008
2022-02-17,-0.00153276,-0.00515099,0.03817968,-0.01437232,-0.01142347,-0.01400989,-0.01803475,0.00528237,-0.00900714
2022-02-16,0.00460536,0.00029789,0.02547602,-0.00135808,-0.00555022,0.03913437,0.03177753,-0.00503146,0.01375774
2022-02-15,-0.01261404,-0.01779104,-0.03209856,-0.02347263,-0.01335223,0.01990241,0.00493219,-0.03404374,0.01438874
2022-02-14,-0.01545354,-0.01553683,-0.04606987,-0.0291769,-0.02509487,-0.03303604,-0.03521918,-0.04156874,-0.00700222
2022-02-11,0.02486717,0.02015713,0.03668454,0.04095612,0.02320188,0.03634941,0.03367526,0.05499832,0.05651728
2022-02-10,-0.00966683,-0.01278183,-0.00558921,0.00011179,0.0117497,-0.00585467,-0.00737784,0.0093851,0.00787588
2022-02-09,-0.01582351,0.00984583,0.01970045,0.00706796,0.00394745,0.01277157,0.02763722,0.02385549,0.01499559
2022-02-08,-0.02619271,-0.01534631,-0.02340931,-0.01641486,-0.01280053,-0.03461252,-0.0233401,-0.04107609,0.00047226
2022-02-07,0.01196595,0.01945913,0.00510324,0.01618971,0.0332362,0.04468883,0.01768859,0.00488999,-0.01825466
2022-02-04,0.0214795,0.01244092,0.03117872,0.01840334,0.01874436,-0.00181606,0.02280023,0.01980263,0.00978801
2022-02-03,-0.01172814,-0.00897599,-0.00621863,-0.00548824,-0.01770576,-0.01721744,-0.0060674,0.00954541,-0.03678576
2022-02-02,-0.00260143,0.0045892,0.01537753,0.0004562,0.000693,-0.00685543,0.00127429,0.00836401,0.01638635
2022-02-01,0.0621413,0.02600477,0.0588405,0.03328808,0.04224318,0.01145196,0.02028728,0.04210601,0.02509425
2022-01-31,0.00899239,0.00549746,-0.01882528,0.00638904,0.01898098,-0.01549237,-0.01996846,0.00265816,0.00518991
2022-01-28,0.00212766,-0.03579599,-0.00050391,-0.01846351,-0.0069772,0.02088184,0.01704495,0.00828549,0.0415318
2022-01-27,0.01272708,0.01999619,0.01216437,0.00901276,0.0083293,-0.02390147,0.00097355,0.00538214,0.02698814
2022-01-26,-0.01019459,0.00075392,0.00562517,-0.01064275,0.0017235,0.02570443,0.00684153,0.00785593,-0.01807278
2022-01-25,0.02897576,0.04165825,0.06351341,0.03709176,0.03217805,0.05811424,0.06761615,0.0780277,-0.0269955
2022-01-24,0.00855414,0.00212523,0.01098912,-0.0073375,-0.00886755,0.00657897,0.03741751,0.00767418,0.00436788
2022-01-21,-0.0151268,-0.01206155,-0.03154149,-0.02438857,-0.0263861,-0.01879908,-0.02155256,-0.03493805,-0.02687302
2022-01-20,0.00218609,-0.00357476,-0.0222349,-0.02014657,-0.03381556,-0.00134862,-0.00849262,-0.02486706,-0.04987183
2022-01-19,0.00041042,-0.00363932,-0.01712993,-0.01614589,-0.01683878,-0.01179006,-0.00772205,-0.00556639,-0.02095018
2022-01-18,0.0166958,0.00325153,-0.00205656,0.00090273,0.00515103,-0.00716659,-0.00488316,0.01453758,-0.04822286
2022-01-14,0.01740395,0.01689124,0.04732744,0.02052992,0.02183286,0.04434357,0.0285885,0.03905176,0.01183946
2022-01-13,-0.00719478,-0.0041711,-0.00751076,0.00554658,-0.01204331,-0.00771141,0.01769958,-0.01741699,-0.04775664
2022-01-12,-0.00294758,-0.00501372,0.00267594,0.00173964,0.0061824,-0.00082271,0.00731532,0.00143989,0.04690629
2022-01-11,0.04120165,0.02260251,0.05056022,0.02694122,0.03421003,0.0379934,0.05237588,0.06919874,0.02278199
2022-01-10,-0.00597017,0.00063964,-0.02779501,0.02291742,0.0003703,0.00256593,-0.00655487,-0.02531009,0.00829518
2022-01-07,0.00816331,0.01425776,0.01157995,0.01822262,0.01042452,0.0283748,0.01588257,0.01364278,0.04620692
2022-01-06,0.02324825,0.00847325,0.04654643,0.02720571,0.02475499,0.02347456,0.01693287,0.02942755,0.00414079
2022-01-05,0.01236072,0.00648473,-0.02297631,-0.00318695,-0.00395636,0.0,-0.00987955,-0.04817621,-0.03265596
2022-01-04,0.03692394,0.01803198,0.04293003,0.03668352,0.01760405,0.04740808,0.0582925,0.0720361,0.02668031
2022-01-03,0.03768585,0.01614506,0.02703679,0.04427174,0.02666825,0.05741807,0.04781107,0.06896987,0.0004584
2021-12-31,0.00655848,-0.00068149,0.00427221,0.00013802,0.01111197,0.00435002,0.0048214,0.00069013,-0.0104904
2021-12-30,-0.00590456,-0.00441839,-0.01336593,-0.00550586,-0.00496879,0.00571718,-0.0078775,-0.00996058,-0.03390155
2021-12-29,-0.00879198,-0.00515836,0.00544631,-0.01471617,0.0020114,-0.01539522,-0.00478366,-0.00749067,-0.00306547
2021-12-28,-0.00323677,-0.00193807,-0.00484262,0.01554012,0.01856045,0.00900757,-0.00519257,-0.00541273,0.00218866
2021-12-27,0.01415694,0.02023879,0.03440143,0.01230232,0.01932961,0.00908944,0.02005298,0.02701481,0.03070319
2021-12-23,0.00049176,0.00240819,-0.00249688,0.0039019,0.00601274,0.00237007,-0.00088028,-0.0024234,-0.00225683
2021-12-22,0.00806655,0.0056995,0.01761052,-0.00723431,-0.00028047,0.00169635,0.00308438,0.01112668,0.04566161
2021-12-21,0.02239773,0.01588721,0.05880205,0.03828962,0.03757316,0.03384301,0.03869129,0.05831087,-0.00282752
2021-12-20,-0.0145988,0.00044004,-0.01932749,-0.03356543,0.0,-0.01740991,-0.01412003,-0.03853621,-0.00047048
2021-12-17,-0.02207668,-0.02640876,-0.0137662,0.01176814,-0.00087311,-0.02488623,-0.02014843,-0.01205261,-0.00656355
2021-12-16,0.00163079,0.00930239,0.0137662,0.00621998,0.00744583,0.01321829,0.01293795,-0.00492092,0.02029808
2021-12-15,-0.00439704,-0.00569507,-0.00197824,-0.00297345,0.00073298,-0.01220768,-0.00938554,-0.00768429,-0.01420478
2021-12-14,-0.0014614,0.00292977,-0.01373918,0.0155307,-0.00043985,-0.00537816,-0.01017933,-0.0169057,0.05558328
2021-12-13,-0.02214468,-0.02100666,-0.0525271,-0.04052327,-0.03782719,-0.03814997,-0.05232755,-0.05134461,-0.0361191
2021-12-10,0.00636843,0.00169148,0.01115945,0.00303826,0.00765093,0.01201118,0.0185581,0.01737464,0.00721677
2021-12-09,0.00255877,-0.00262057,-0.00930817,0.00624352,-0.00581438,-0.01426743,-0.01269053,-0.01737464,-0.01247617
2021-12-08,0.00288647,0.0044845,-0.00738465,-0.00873005,-0.01278556,0.00970567,0.0165293,-0.01131051,0.0202319
2021-12-07,0.01114263,0.01469358,0.0445075,0.01964535,0.01717868,0.02468449,0.03567146,0.04200092,0.04072062
2021-12-06,0.01126818,0.01552436,0.02007189,0.01517006,0.00999152,0.02599302,0.02602211,0.02305187,0.00814254
2021-12-03,-0.00638457,-0.00636029,-0.01878902,-0.01952248,-0.0207276,-0.00273224,-0.00090868,-0.01666422,0.05352799
2021-12-02,0.0246151,0.02675745,0.02996967,0.0387053,0.05576257,0.03258521,0.04031123,0.02389192,0.0102954
2021-12-01,-0.00083591,-0.00684538,-0.02417628,-0.00725482,0.00551212,-0.01051534,-0.02059034,-0.02389192,-0.05664388
2021-11-30,-0.02882519,-0.01739022,-0.02297485,-0.009926,-0.01820789,-0.03326211,-0.03011176,-0.01373326,-0.06379841
2021-11-29,0.00553567,0.00296477,0.00950879,0.00877009,0.00234983,-0.00168492,0.02733655,0.01204834,-0.01342946
2021-11-26,-0.03576105,-0.02313439,-0.0695023,-0.06458365,-0.07011952,-0.05597927,-0.07000852,-0.07490131,-0.01466094
2021-11-24,0.0055288,0.00762349,0.01919675,0.00054164,0.0054983,0.00734945,0.01082496,0.00281558,0.00801324
2021-11-23,0.02599633,0.0207644,0.05285657,0.02246362,0.02653787,0.02730989,0.03005087,0.06170211,0.01142326
2021-11-22,0.01375042,0.01771369,0.02260348,0.03596242,0.02261763,0.00960431,0.01127916,0.03010544,0.00335651
2021-11-19,-0.04732135,-0.02244307,-0.05155453,-0.05679936,-0.05479086,-0.05848864,-0.03214562,-0.05088112,-0.01335898
2021-11-18,-0.01094445,-0.0084396,0.00186278,-0.01307384,-0.00669356,-0.00625784,-0.00918441,-0.0039088,-0.01365048
2021-11-17,-0.01097977,-0.01598659,-0.03840765,-0.03046322,-0.0593344,-0.02555951,-0.02748133,-0.03450822,-0.02811893
2021-11-16,0.01004723,0.00392995,-0.00179265,-0.02463242,0.00759872,0.00518215,0.00893433,-0.00438735,0.00638397
2021-11-15,0.00858107,0.02242033,0.00418786,0.0184172,0.01000463,-0.00122175,-0.00723869,-0.00312208,0.02313847
2021-11-12,-0.00764852,0.00061299,-0.00299312,-0.00515,-0.00832254,-0.00061031,-0.00634386,-0.00124611,0.00751883
2021-11-11,0.0018677,8.76e-05,0.00780082,0.00437581,0.00467291,0.00152648,-0.00462672,0.00938387,0.07643288
2021-11-10,-0.03324703,-0.01607682,-0.03898899,-0.02093248,-0.01792324,-0.04217763,-0.05112542,-0.05858905,-0.03403732
2021-11-09,0.00969117,0.00735456,0.00232019,0.01501683,0.0060245,-0.00467564,-0.00159363,-0.01616969,-0.01852808
2021-11-08,0.01070838,0.00356693,0.00874896,0.00282486,-0.00179833,0.02330145,0.01726604,0.02569924,0.00581397
2021-11-05,0.00942601,0.01077776,0.02972871,0.01150999,0.02035463,0.01080119,0.00690919,-0.00982589,0.0102565
2021-11-04,0.00748017,0.00441463,0.00483969,-0.02644231,0.00617489,0.0051414,-0.00812352,-0.00295858,-0.00294118
2021-11-03,-0.01382546,-0.0072298,-0.02574222,0.01776518,0.00026361,-0.00664856,-0.02634883,-0.0149541,0.00245038
2021-11-02,-0.01241871,-0.00613069,-0.00648014,-0.0075792,-0.02807567,-0.00300752,-0.00784933,-0.0130116,-0.01170745
2021-11-01,0.01783291,0.00034931,0.04258515,0.04395162,0.00888323,0.03172932,0.02333505,0.03746414,0.03503936
2021-10-29,0.00248486,0.01203828,-0.00793413,-0.02600292,-0.01450696,-0.03172932,-0.02450716,-0.00890742,-0.03697735
2021-10-28,0.00280287,0.00932553,0.01531423,-0.00778719,-0.00267295,0.0230873,0.01931856,0.01579059,-0.06692555
2021-10-27,-0.02631528,-0.01795158,-0.03933941,-0.061058,-0.03999287,-0.05150839,-0.04056718,-0.06002384,-0.01972274
2021-10-26,0.02289062,0.00219346,0.00416296,-0.01819875,-0.00984391,-0.0029146,-0.00229095,0.00396713,0.0008881
2021-10-25,0.01929926,0.00926545,0.01199055,0.01008291,0.02077299,0.01318314,0.01266568,0.03731452,0.05056873
2021-10-22,0.00683573,0.0094416,0.02442124,0.00193213,-0.01239356,-0.0114354,0.02107806,0.03387106,0.0322915
2021-10-21,-0.01833464,-0.012628,-0.01897822,-0.00710632,0.01177639,-0.01274641,-0.04285543,-0.01692906,-0.03088865
2021-10-20,0.00549668,0.01298604,0.00608274,0.00650213,0.01104298,0.00577369,0.01369884,0.01266985,0.05383328
2021-10-19,0.01491381,0.01934436,-0.00243754,0.02334356,0.02552577,0.0110627,0.00345423,0.00030363,0.00942701
2021-10-18,-0.00047942,-0.00045627,0.01533302,-0.0043186,-0.00676066,0.00469484,0.0,0.03933004,0.01254092
2021-10-15,0.00947114,0.00732537,0.00247525,-0.01150704,-0.00646267,0.01421825,0.04763743,-0.0103693,-0.03081755
2021-10-14,0.01511364,0.00941835,0.02192383,0.00353594,0.01309535,0.02293402,0.01257878,-0.00902449,0.0288004
2021-10-13,-0.00277982,0.00595517,-0.00568363,-0.00924019,-0.00993259,-0.00365631,0.0,-0.0223627,0.00100806
2021-10-12,-0.00521174,0.00018667,-0.00439837,0.00716588,0.01429325,0.01285601,-0.00772833,-0.01144591,-0.00352379
2021-10-11,-0.0100211,-0.00855103,-0.00749535,-0.00109642,-0.01023027,0.02495451,0.0304425,-0.00716207,-0.04807203
2021-10-08,0.0247489,0.02217842,0.04518745,0.03506523,0.03495502,0.0204219,0.02366974,0.03479401,-0.01991531
2021-10-07,0.00280644,0.0071222,0.01773445,0.01154176,0.00700737,0.03543678,0.01682162,0.01488861,0.01466094
2021-10-06,-0.01850843,-0.00882401,-0.01903569,0.01335579,0.01429837,-0.02147778,-0.01810394,-0.02377756,-0.02957268
2021-10-05,-0.00162153,0.01082734,0.03641581,0.02143032,-0.00964379,-0.00943557,0.01679988,0.02973276,0.00649654
2021-10-04,0.01288236,0.00373117,0.04059725,0.04235864,0.01883802,0.01698277,0.03267399,0.02096646,0.04086079
2021-10-01,0.03524373,0.02799289,0.04085126,0.03562789,0.0423116,0.02400115,0.0300706,0.05171579,0.00778972
2021-09-30,-0.01786063,-0.01836168,-0.00874004,0.00100007,0.00369109,-0.02301252,-0.02467005,-0.01509842,-0.01359244
2021-09-29,-0.00066778,-0.00029029,0.00217786,-0.01348782,-0.01215735,-0.01894243,-0.01032557,0.0043384,-0.06260802
2021-09-28,0.01040103,0.00378036,0.00729398,-0.00309772,0.00549491,0.02356901,0.0112285,-0.00965226,-0.01170657
2021-09-27,0.02926036,0.02328543,0.06112804,0.04441342,0.0455248,0.03987015,0.05286349,0.07174117,0.11114665
2021-09-24,0.00889515,0.00538225,0.0093824,-0.00834253,0.00682495,0.00449128,0.0090888,0.00499466,0.02635733
2021-09-23,0.0333097,0.02448276,0.05738948,0.02359643,0.02792845,0.06177227,0.05228015,0.04424044,0.02918394
2021-09-22,0.02884904,0.02899055,0.05208177,0.04066034,0.03109703,0.00813614,0.01376519,0.05060489,0.02788384
2021-09-21,-0.00093171,0.00073828,-0.00611623,0.00108856,0.00554281,-0.01181261,-0.00614127,-0.00196425,-0.0199199
2021-09-20,-0.02701129,-0.02067527,-0.04430026,-0.02686477,-0.04091727,-0.03816158,-0.03361239,-0.05571834,-0.0037244
2021-09-17,-0.01189418,-0.00577083,-0.02631731,0.00394598,0.00213643,-0.01924145,-0.01566356,-0.01437283,-0.02775774
2021-09-16,-0.01069148,-0.00940895,-0.02485098,-0.00409743,-0.01591304,-0.01308108,-0.01014747,-0.01992459,-0.06111065
2021-09-15,0.03315619,0.02098411,0.07392527,0.01203641,0.02759111,0.05518884,0.03572682,0.05910139,0.05236799
2021-09-14,-0.01437042,-0.01823195,-0.02940153,-0.03049293,-0.0226171,-0.01577659,-0.0182676,-0.01398096,-0.0222794
2021-09-13,0.02542432,0.01958422,0.06940686,0.0131699,0.04275672,0.04847004,0.04554202,0.06471365,0.02895808
2021-09-10,-0.00203572,0.0007289,-0.00707342,-0.00540867,-0.00204805,0.00599253,0.01081092,-0.00359641,-0.02393799
2021-09-09,0.00073978,-0.00405427,0.01419722,-0.00373888,-0.00251493,-0.0015015,-0.00155159,0.00640258,-0.02974934
2021-09-08,-0.00920817,-0.00692688,-0.03425895,-0.02578792,-0.02817088,-0.04295026,-0.0285297,-0.02966403,0.00735478
2021-09-07,-0.00584904,-0.00442046,-0.00430849,-0.01272061,0.01259424,-0.00929907,-0.01297423,-0.01008151,-0.01028161
2021-09-03,-0.00381992,-0.0022541,-0.00770882,-0.00429985,-0.00769827,-0.01834267,-0.01427541,-0.02514418,0.03469129
2021-09-02,0.02407098,0.02068112,0.04004016,0.01020637,0.01935794,0.02226634,0.03836087,0.05808834,0.05600219
2021-09-01,-0.01385192,-0.01101424,-0.04259662,-0.02680132,-0.03623919,-0.00214209,-0.01462088,-0.0240311,0.02265469
2021-08-31,-0.01167045,-0.01660214,-0.0008507,-0.00672931,0.00438299,-0.00852278,-0.00896867,0.01727566,0.01207479
2021-08-30,-0.01099804,-0.00253769,-0.02103569,-0.01442666,-0.01637534,-0.02789581,-0.0191605,-0.0161072,-0.027772
2021-08-27,0.01918958,0.01450041,0.04165498,0.02694001,0.0248938,0.03321403,0.0386953,0.06687953,0.07064377
2021-08-26,-0.01361553,-0.01318161,-0.02401488,-0.02100035,-0.01335376,-0.01131154,-0.02003071,-0.02591138,-0.00632004
2021-08-25,0.00180473,0.00682457,0.01623274,0.01746952,0.01687355,0.00811721,0.0059672,0.01020209,0.05111245
2021-08-24,0.00816183,0.0114099,0.02706407,0.03048973,0.03304025,0.02620864,0.04279818,0.03804011,0.00180996
2021-08-23,0.0403213,0.0254424,0.05269157,0.04230687,0.04720688,0.03818814,0.05346008,0.06695587,0.02259638
2021-08-20,0.00018963,0.00010605,0.00373832,-0.00484043,-0.00066423,0.00075614,0.00330033,-0.00635788,-0.00369914
2021-08-19,-0.03099576,-0.02523826,-0.0421694,-0.02797385,-0.0326613,-0.01389694,-0.04049136,-0.05974548,-0.0104072
2021-08-18,-0.0212832,-0.04083027,-0.03093486,-0.02635542,-0.02019949,-0.01407431,-0.01418463,-0.02651113,-0.03647639
2021-08-17,-0.00681617,-0.00188445,-0.01554435,-0.02651403,-0.01608781,-0.02146708,-0.02473078,-0.02905873,-0.01919221
2021-08-16,-0.01472833,-0.01025246,-0.03618401,-0.02799689,-0.02615028,-0.02031069,-0.0241339,-0.03954647,-0.03286415
2021-08-13,-0.01016483,-0.00664714,-0.02449102,-0.00741593,-0.01498155,-0.00702991,-0.01528253,-0.0410236,-0.04362742
2021-08-12,-0.01728652,-0.0020439,0.0,0.00040309,0.00611531,-0.014949,-0.00925256,0.00111711,-0.02268628
2021-08-11,0.00291771,0.0075148,0.00404041,0.00242196,-0.00089726,0.01951281,0.0205688,0.02184644,-0.01037892
2021-08-10,0.01698775,0.01808975,0.04386305,0.01657196,0.01354423,0.01524582,0.02606664,0.02506397,0.01194509
2021-08-09,-0.0114724,-0.01681543,-0.01177474,-0.01292799,-0.00754721,-0.01524582,-0.01562138,-0.03000225,0.0313106
2021-08-06,0.0114724,0.00708734,0.01431603,0.00800927,0.01195083,0.01774984,0.02634398,0.00760749,0.02400552
2021-08-05,0.0063136,0.00922946,0.06482129,0.02386156,0.02355949,0.01044114,0.01447802,0.01927585,-0.00495732
2021-08-04,-0.02364505,-0.02267224,-0.04425501,-0.06000039,-0.07255979,-0.04493946,-0.05915295,-0.02839792,0.0171797
2021-08-03,0.01071007,0.00949917,0.02188271,0.03464071,0.03855437,0.01393751,0.01036279,0.02451291,0.02089881
2021-08-02,0.00017369,-0.00176956,-0.02533993,0.00068069,-0.0085477,-0.01151242,-0.02546661,-0.01194849,-0.04846395
2021-07-30,-0.0233487,-0.00743716,-0.01880397,-0.0182179,-0.00995477,-0.02770829,-0.02718985,-0.02572003,-0.01618158
2021-07-29,0.01212136,0.01364438,0.00254345,-0.00586668,0.00503929,0.01085492,0.0075579,-0.00447095,-0.10455763
2021-07-28,0.00672127,0.00564945,0.03542487,0.00908126,0.02588947,0.00478633,0.02156805,0.02407942,0.02094062
2021-07-27,-0.01117714,-0.00337369,-0.03966037,0.0029558,0.00061013,-0.00954987,-0.00241955,-0.03222459,-0.0267071
2021-07-26,0.02493204,0.02092064,0.02829164,0.02935565,0.02831911,0.03629222,0.02843329,0.02011241,0.03164051
2021-07-23,-0.00122646,0.00040469,-0.01724181,-0.00193799,0.00361664,0.01525123,-0.02164374,-0.01604811,-0.01082155
2021-07-22,-0.01131726,-0.01006855,-0.01442537,-0.01985415,-0.0222768,-0.01595496,-0.0106487,-0.00627424,-0.00146663
2021-07-21,0.03165934,0.03351472,0.04567791,0.03630739,0.03671577,0.04275844,0.03428348,0.06891404,0.04905889
2021-07-20,0.01096049,0.0059224,0.01959101,0.00818751,0.0104427,0.02189733,0.03601708,0.02191759,0.03604464
2021-07-19,-0.03497294,-0.02734264,-0.05510795,-0.05420895,-0.04669618,-0.04476169,-0.0355187,-0.0441364,-0.00794706
2021-07-16,-0.02804002,-0.02681233,-0.04085604,-0.03548015,-0.02916367,-0.03039103,-0.03092271,-0.04853313,-0.05192634
2021-07-15,-0.00979076,-0.00659224,-0.02261809,-0.01759727,-0.01293987,-0.02814187,-0.03607415,-0.02179527,-0.0271823
2021-07-14,-0.02242433,-0.01903894,-0.04681042,-0.03883377,-0.04054414,-0.03524301,-0.02940037,-0.07774592,-0.04201095
2021-07-13,-0.00475216,-0.00336199,-0.01587935,-0.00914362,-0.01702468,-0.01973216,-0.0148284,0.00299651,-0.0004674
2021-07-12,-0.00098039,0.00201584,0.00526515,-0.00363417,-0.00861236,0.00096138,0.00178571,-0.00830156,-0.01438206
2021-07-09,0.01796209,0.01422582,0.0236562,0.02336641,0.02862148,0.02138772,0.03501153,0.01936621,0.01718974
2021-07-08,-0.00447948,-0.00321121,0.0015456,-0.02142983,-0.02875979,-0.00490117,-0.00046264,0.00608727,0.0377223
2021-07-07,-0.01576646,-0.0102456,-0.02142393,-0.02287662,-0.03251766,-0.01584512,-0.02782392,-0.03434243,-0.00630611
2021-07-06,-0.02890839,-0.01980451,-0.04731111,-0.04004016,-0.04412577,-0.0506675,-0.06740216,-0.0656441,-0.04398912
2021-07-02,-0.00142371,-0.00131901,-0.02284182,0.00925774,0.0033359,-0.00850294,-0.00084069,-0.00855751,-0.02422976
2021-07-01,0.00284946,0.01393718,0.03958775,0.01468999,-0.00346398,0.03257817,0.02898754,0.04959694,-0.00540542
2021-06-30,0.00731905,0.00940055,0.02152217,0.00830754,0.01496802,0.0040695,0.01965558,-0.00095893,0.05067874
2021-06-29,-0.00620873,-0.0022142,-0.00449103,-0.00363573,-0.0103467,-0.00438185,-0.00176289,0.00191877,-0.00987546
2021-06-28,-0.02584933,-0.03133391,-0.04953671,-0.05267375,-0.05470358,-0.04069706,-0.05274534,-0.05207724,-0.03041709
